#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK11	BRK12	BRK13	BRK14	BRK15	BRK16	BRK17	BRK18	BRK19	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK74	BRK76	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96
OTU_1375	4	0	1	3	1	0	0	0	0	1	0	1	0	2	0	5	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	0	2	1	5	0	0	3	3	0	0	4	8	32	42	1	2	2	1	39	2	1	1	7	43	0	0	0
OTU_1377	1	4	1	131	1	0	5	0	2	20	3	0	1	0	1	0	0	0	1	0	7	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	17	0	2	0	1	0	3	0	0	29	17	0	19	39	34	0	17	35	0	3	1	0	14	0	58	0	1	44	71	0	0	28	43	27	7	19	0	0	1	26	2	1	49	1	8	0	0	0
OTU_1378	1	0	0	0	1	50	0	0	1	0	1	0	88	0	162	1	0	0	65	31	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
OTU_1379	65	2	26	0	77	24	2	51	0	2	0	60	2	0	8	0	1	234	22	15	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_1380	11	6	4	4	52	0	207	3	23	100	50	225	0	76	0	219	504	357	1	1	7	0	0	1	33	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	19	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OTU_1381	71	1	38	0	42	14	1	280	2	0	1	33	0	0	5	1	1	39	15	11	86	0	0	8	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	4	2	3	3	2	3	2	5	1	0	5	7	3	1	2	1	1	0	0	0	4	2	0	0	0	1	1	1	0	1	1	0	0	3	3	5	0	2	0	0	2
OTU_1382	1	0	1	1	0	1	0	4	3	1	6	1	0	1	0	0	0	1	0	0	0	0	0	480	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	17
OTU_1383	2454	4193	614	7194	5138	90	2828	592	1505	2741	1222	5192	26	2743	75	1559	4332	6026	100	88	5787	14	11	4241	713	1248	70	3084	232	223	72	5	1	379	8	21	2820	1	7710	597	3636	16	2809	5	7007	3683	4590	6336	5071	1171	1202	3058	1333	761	1043	910	1225	645	2003	123	3055	1457	7209	2	39	2864	7985	176	6	3216	2416	5124	5880	458	3083	3216	6508	5914	2954	2927	402	1202	7123	0	4	480
OTU_1384	14	1	0	0	45	5	43	0	1	18	6	22	1	220	4	60	178	18	11	3	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_1385	28	39	0	86	22	110	51	15	13	27	25	55	11	39	168	27	80	46	245	276	96	1	1	102	15	0	6	1	0	0	0	0	0	0	0	0	3	0	5	1	0	0	1	0	2	43	8	2	3	8	2	4	2	0	1	0	5	4	1	0	2	1	4	0	0	8	11	0	0	5	5	8	13	0	6	7	10	3	6	1	2	0	4	0	0	1
OTU_1386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	1	0	4	0	0	0	0	0	0	4	7	4	0	0	1	5	0	0	3	1	4	2	0	8	1	0	0	1	0	0	0	2	0	0	0
OTU_1387	67	0	14	2	161	21	9	89	2	7	0	15	1	0	13	5	2	85	16	11	125	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1
OTU_1388	0	0	0	0	0	2	2	6	0	0	0	0	0	0	17	0	1	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	4	0	0	0	2	2	1	0	0	0	0	0	2	0	1	0	0	0	0	0
OTU_1389	1532	36	77	16	3060	3	286	1527	92	703	338	1603	7	66	7	220	42	415	5	3	615	0	0	4	65	0	2	340	0	17	0	0	0	0	0	0	0	0	255	1	157	1	2	0	2	2	1	3	2	3	3	3	1	0	0	3	1	1	2	1	1	0	0	0	1	2	1	0	0	1	1	2	2	0	3	1	2	3	0	0	3	0	0	0	0	1
OTU_1390	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	5	1	0	1	2	0	1	0	0	4	0	2	0	0	4	4	0	0	0	0	2	3	1	0	3	3	2	0	1	1	0	1	0	0	0
OTU_1391	7	0	0	6	5	7	7	1	2	6	0	3	3	4	7	2	7	6	7	8	14	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	2	0	1	0	0	0
OTU_1392	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0
OTU_1393	4	4	1	9	1	2	1	1	0	2	0	3	0	0	4	3	5	0	4	2	6	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1394	2	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
OTU_1395	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	3	0	5	2	0	2	2	0	6	4	0	3	10	16	0	1	15	43	0	0	22	1	10	28	0	6	0	5	0	1	4	11	0	0	0	0	0
OTU_1396	0	8	0	4	1	2	12	0	4	10	16	0	2	5	6	25	31	0	7	7	0	1	0	0	8	0	0	31	0	0	0	0	0	0	0	0	1	0	7	0	5	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_1397	10	0	1	2	1	5	2	2	0	1	2	2	2	0	5	3	1	3	3	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1398	0	3	200	0	0	0	0	2	1	0	0	2	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	3	1	0	1	2	0	0	0	1	0	2	9	0	0	0	0	0	1	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1399	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	1	4	0	0	1	3	0	0	3	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0
OTU_1400	12	44	1	20	9	28	19	18	6	18	56	17	19	26	157	30	72	9	117	90	30	2	0	9	51	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
OTU_1401	2	0	2	0	0	0	1	1	2	0	4	0	0	1	1	0	1	0	0	0	0	0	0	98	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	62	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
OTU_1402	0	0	0	0	0	14	0	0	0	0	0	0	0	0	4	0	0	1	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1403	10	4	0	2	35	36	80	2	21	41	34	187	2	176	14	59	556	191	3	3	7	0	0	1	20	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	24	0	0	0	0	4	0	2	1	0	1	0	1	0	0	0	2	1	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	0	1
OTU_1404	2	0	0	0	1	9	35	0	0	0	0	22	0	0	2	8	29	29	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1405	105	6	15	21	131	48	23	138	20	28	25	125	23	21	78	33	44	433	34	40	186	0	0	20	38	0	0	5	0	0	0	3	0	1	0	0	1	0	1	1	1	1	6	0	0	6	3	0	4	0	5	4	3	0	1	0	1	0	1	0	4	4	2	0	0	6	5	1	0	3	5	9	8	1	1	1	5	3	0	0	2	0	2	0	0	1
OTU_1406	50	24	9	24	207	735	899	112	13	380	44	316	235	400	810	1040	1182	364	472	364	14	93	0	9	29	0	8	3	0	1	0	1	1	0	1	0	1	2	20	1	7	0	2	0	7	3	4	8	9	2	0	4	0	0	1	5	7	3	2	1	2	0	6	0	1	6	8	0	0	4	3	5	1	2	10	4	2	1	1	4	3	0	5	0	0	1
OTU_1407	0	6	0	3	0	0	1	0	12	4	8	0	0	4	2	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	6	11	2	0	2	2	1	1	0	0	0	1	2	0	0	0	0	2	0	0	1
OTU_1409	32	0	6	3	43	38	7	2	0	2	2	174	3	2	16	2	13	152	28	19	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1410	6	0	0	0	3	4	0	3	0	0	0	12	0	0	0	0	0	19	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1411	2	3	0	0	6	14	12	1	0	6	0	3	0	8	13	7	11	105	11	25	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0
OTU_1412	0	39	0	44	2	0	10	0	5	18	12	1	0	13	0	2	9	6	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	35	0	64	0	4	0	0	0	40	2	1	1	2	0	0	3	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	2	0	1	4	0	0	0	0	1	0	0	0
OTU_1413	1	0	0	2	3	12	3	16	0	6	4	8	18	2	78	13	12	4	7	8	1	1	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	1	0	1	1	0	2	0	0	2	1	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1414	0	0	0	0	0	2	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1415	11	1	6	1	10	8	0	19	1	2	1	6	0	0	3	1	1	20	3	3	26	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
OTU_1416	5	6	0	4	29	13	12	2	1	11	0	18	3	5	14	5	5	10	38	40	14	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	4	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1417	9	1	0	2	4	18	24	2	1	6	2	45	0	1	5	19	19	18	11	6	14	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
OTU_1418	1	0	0	0	4	17	2	1	1	1	0	2	0	2	11	1	0	20	34	41	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1419	2	8	2	4	1	3	1	2	1	5	2	2	1	2	4	2	15	0	3	1	0	1	0	0	10	0	25	187	0	0	0	89	15	2	283	19	48	16	13	0	24	120	321	29	5	1	52	14	11	70	21	33	69	69	4	55	41	17	58	377	15	143	11	0	441	19	20	49	0	6	7	9	11	61	212	34	4	3	28	45	179	0	4	0	0	0
OTU_1420	12	0	0	0	25	12	34	18	4	24	2	20	3	0	19	19	6	12	0	0	11	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
OTU_1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	12	8	0	0	6	1	0	5	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	2	5	0	0	0	0	0
OTU_1422	0	0	0	1	0	0	15	2	0	58	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1423	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	2	3	0	0	0	0	1	0	1	0	0	4	0	0	1	0	0	0	2	0	0	2	0	1	0	2	1	0	1	1	0	0	4	0	0	0	0	4	5	1	0	1	0	2	3	0	0	1	2	0	1	6	0	0	2	0	0	0
OTU_1424	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	19	112	80	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	0	0	2	43	0	0	0	0	0
OTU_1425	4	0	0	0	0	1	2	0	0	1	1	3	0	0	0	1	1	7	4	4	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_1426	1	0	0	1	2	25	11	3	1	35	0	8	5	10	30	7	18	9	11	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1427	5	0	1	1	3	1	0	2	0	0	0	8	0	0	2	0	0	12	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1428	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	7	0	0	0	0	11	0	0	15	1	0	0	0	0	4	0	1	0	0	0	0	21	0	0	0	10	13	0	0	0	0	0	0
OTU_1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	5	0	0	4	6	0	0	3	2	5	3	0	2	0	1	1	0	0	0	0	4	0	0	0
OTU_1430	24	1	4	1	10	13	2	53	1	3	3	18	9	1	10	10	7	16	1	3	14	0	0	0	5	0	3	1	0	0	0	0	0	0	0	0	0	0	0	5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	9	3	0	5	1	1	1	0	0	2	0	1	1	1	1	2	0	0	3	0	0	1	0	0	0	0	0	2	6	4	0	0	3	2	8	0	0	0	0	0
OTU_1432	0	0	1	0	3	0	2	1	0	1	0	0	2	3	4	0	2	111	1	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	2	0	0	1	0	0	1	3	0	0	2	0	0	0	0	0	1	1	2	0	0	0	0	0	0	2	3	2	2	0	1	3	2	0	1	0	0	0
OTU_1433	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1434	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9	6	0	34	15	16	0	0	4	0	0	3	0	1	2	0	0	0	1	2	0	0	0	1	0	0	12	1	1	0	0	0	0	5	1	0	0	0	0
OTU_1435	3	0	0	0	2	9	21	0	0	1	1	8	1	0	2	6	7	11	6	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_1436	71	0	13	2	118	52	15	76	1	7	0	120	6	3	41	10	5	531	42	40	70	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	1	2	2	1	2	0	0	0	0	2	0	0	0	0	2	0	0	1	1	5	0	0	0	1	1	1	0	3	0	0	0	0	3	3	0	0	0	0	0
OTU_1437	3	0	0	0	1	0	0	3	0	0	0	3	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_1438	12	13	6	13	19	38	22	6	36	39	41	21	128	58	50	70	226	28	144	87	1	0	0	0	22	1	5	58	0	2	0	0	1	0	0	2	11	3	48	4	48	10	5	8	36	1	5	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	2	0	2	1	4	7	0	0	0	0	0	2	0	0	0
OTU_1439	382	5	207	3	202	37	4	606	5	5	4	286	12	2	22	12	5	494	8	7	221	6	0	5	7	1904	53	13	90	209	299	25	19	0	54	9	0	29	4	15043	30	84	41	24	8	4	5	2	4	4	4	2	0	0	1	2	3	5	2	3	3	3	6	0	0	5	3	0	0	2	1	1	5	1	6	3	3	3	1	0	4	0	1	0	0	3
OTU_1440	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1441	6	15	0	44	0	1	13	1	10	17	17	1	0	15	1	7	15	2	3	0	0	0	0	0	30	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1442	0	1	1	8	0	0	0	0	1	0	12	1	0	0	0	0	0	1	0	0	1	0	0	38	9	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	21	0	1	1	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	462
OTU_1443	0	9	0	8	0	0	1	1	5	7	25	0	0	3	1	0	5	1	3	2	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	6	0	1	3	2	3	0	0	4	4	0	0	1	0	2	2	0	0	5	8	0	0	0	0	0	0	0	0	0
OTU_1445	8	0	1	1	19	6	3	18	0	0	0	26	1	0	3	0	2	16	15	12	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OTU_1446	2	1	0	1	1	107	15	3	47	54	28	0	50	12	56	2	6	1	7	8	0	5	0	0	78	0	0	10	0	5	0	5	0	0	1	0	4	0	0	2	0	42	2	0	0	0	1	0	1	3	1	1	0	0	0	0	0	0	0	4	2	3	1	0	0	1	1	2	0	0	1	2	0	0	0	1	2	0	0	0	1	0	0	0	0	0
OTU_1447	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	17	13	6	2	0	10	10	10	26	7	4	28	10	20	0	0	49	80	0	0	42	1	51	111	20	28	0	8	23	2	2	2	1	1	0	0	0
OTU_1448	1	0	0	0	7	0	4	0	0	1	2	3	1	8	1	3	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1449	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	40	23	4	26	17	13	2	37	10	30	82	53	16	93	53	88	0	4	161	202	7	0	126	20	110	200	14	38	26	36	34	37	37	14	23	37	0	0	1
