#OTU ID	Taxonomy	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK100	BRK101	BRK102	BRK103	BRK104	BRK105	BRK106	BRK107	BRK108	BRK109	BRK11	BRK110	BRK111	BRK112	BRK113	BRK114	BRK115	BRK116	BRK117	BRK118	BRK119	BRK12	BRK120	BRK121	BRK122	BRK123	BRK124	BRK125	BRK126	BRK127	BRK128	BRK129	BRK13	BRK130	BRK131	BRK132	BRK133	BRK134	BRK135	BRK136	BRK137	BRK138	BRK139	BRK14	BRK140	BRK141	BRK142	BRK143	BRK144	BRK145	BRK147	BRK148	BRK149	BRK15	BRK150	BRK151	BRK152	BRK154	BRK155	BRK156	BRK157	BRK158	BRK159	BRK16	BRK160	BRK161	BRK162	BRK164	BRK165	BRK166	BRK167	BRK168	BRK169	BRK17	BRK171	BRK172	BRK173	BRK174	BRK175	BRK176	BRK177	BRK178	BRK179	BRK18	BRK180	BRK181	BRK182	BRK183	BRK184	BRK185	BRK186	BRK187	BRK188	BRK189	BRK19	BRK190	BRK191	BRK192	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK79	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96	BRK97	BRK98	BRK99
OTU_30	k__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__;g__;s__uncultured_bacterium	0	1	0	0	2	1	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_31	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	0	1	2	0	0	4	0	0	0	0	0	3	2	0	0	0	1	0	1	1	1	1	1	0	4	1	0	3	1	1	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	5	1	0	0	0	0	2	0	1	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	1	1	0	1	3	1	1	1	0	1	0	0	2	2	1	0	0	0	0	3	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0
OTU_32	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	28	8	15	40	5	5	1	15	45	44	0	0	1	2	1	0	0	1	0	1	5	2	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	2	1	0	0	0	0	1	1	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	13	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	31	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	3	0	0	1	12	7	7	0	0	1	0	2	2	6	8	0	1	7	4	6	3	5	1	1	8	2	2	3	2	0	0	0	0	2	5	1	1	4	2	1	1	0	2	1	5	0	4	11	2	4	1	1	0	3	1	1	1	0	0	1	1	0	15	2	1	1	1	2	2	0	1	2	6	10	4	3	0	3	0	0	2	1	1	0
OTU_33	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__uncultured_bacterium	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	1	0	0	0	2	3	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	3	0	0	0	0	1	0	0	2	0	0	0	5	3	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OTU_34	k__Bacteria;p__Firmicutes;c__Clostridia	0	1	0	0	0	0	0	1	0	0	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_35	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_bacterium	3	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	3	0	1	1	0	1	2	0	0	0	0	0	0
OTU_36	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_salivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
OTU_37	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	2	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_38	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__Clostridium_perfringens	0	0	0	1	1	1	1	1	0	3	1	7	6	0	16	113	163	15	1	5	0	3	25	3	10	0	1	0	12	0	0	2	1	3	31	19	41	21	3	11	7	0	0	15	8	10	2	5	22	14	4	1	13	1	28	29	5	0	0	9	9	4	6	1	109	24	17	12	2	20	23	13	5	2	25	21	2	3	21	13	0	0	5	1	1	39	7	3	1	2	8	13	2	2	9	6	3	10	1	0	3	2	8	0	3	1	0	2	0	1	0	0	4	0	0	2	1	0	0	0	3	0	1	1	0	1	1	0	2	5	1	0	0	0	0	1	0	6	1	6	0	4	2	0	1	0	0	1	11	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	2	5	1	0	0	0	24	15	1	0	1	0	0	2	2	0	1	1	0	0	9	4	3
OTU_39	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003;s__uncultured_bacterium	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	4	0	0	0	3	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_40	Unassigned	1	3	0	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_41	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	0	0	0	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	6	9	4	0	26	1	0	35	27	0	1	0	0	0	0	60	104	0	0	0	0	0	1	10	1	0	1	1	2	0	0	3	0	1	0	0	1	0	9	12	0	1	2	0	12	0	0	0	0	1	7	1	0	0	0	0	1	0	0	0	0	0	0	1
OTU_42	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	4	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU_43	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_44	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	5	4	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	2	4	3	5	1	3	3	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	2	4	2	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	1	0	4	0	4	6	1	4	0	3	2	1	2	0	0	1	1	1	1	1	3	3	0	0	0	0	4	0	0	1	0	1	2	3	2	3	1	2	0	1	0	0	0	1	0	2	0	0	2	1	0	0	1	0	2	0	0	2	1	1	2	0	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0
OTU_45	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	0	0	0	1	2	2	0	235	1	0	1	2	3	0	2	1	3	1	0	3	5	1	2	0	1	0	0	1	3	0	0	0	0	4	2	1	1	3	0	1	0	0	0	0	0	0	3	0	2	4	7	0	0	0	1	1	1	0	0	1	1	0	4	1	2	0	0	0	1	5	4	0	0	28	0	1	1	0	8	3	1	0	1	2	1	3	1	0	0	0	1	8	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	85	0	0	1	0	18	7	71	81	0	0	2	0	0	2	3	6	7	84	0	0	6	3	1	1	0	0	0	1	21	8	0	0	1	0	0	0	8	0	0	1	0	12	1	0	3	0	2	0	0	0	0	3	3	1	0	1	0	1	1	0	0	0	0	3	6	0	1	1	0	0	0	0	0	0	1	4	0
OTU_46	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	2	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
OTU_47	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	0	12	0	0	9	12	11	0	1	0	5	0	0	4	4	0	2	0	0	2	0	2	1	1	1	0	0	0	5	0	0	2	11	7	5	3	4	1	4	5	5	0	0	0	5	2	5	2	1	0	3	0	4	4	0	3	0	0	2	8	6	2	3	1	3	6	6	7	3	3	8	0	7	0	2	2	2	0	1	0	0	3	5	0	1	1	2	6	0	3	1	5	2	0	1	1	2	1	3	6	5	9	3	0	20	0	0	7	0	6	5	0	5	0	0	1	3	0	1	0	7	0	0	0	5	1	2	3	13	20	0	10	3	0	3	0	8	7	18	97	120	0	3	6	8	0	0	10	0	1	0	0	4	0	8	1	22	4	17	0	2	19	9	9	36	62	2	0	6	7	1	42	1	21	6	4	4	0	2	0	14	0	0	0	4	6	1	0
OTU_48	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__uncultured_bacterium	0	0	4	0	0	0	0	1	0	2	1	64	0	0	12	4	20	20	11	0	0	1	0	0	9	9	35	23	15	0	0	0	1	1	25	44	52	159	2	18	1	3	0	23	9	16	2	7	1	1	0	0	5	0	2	26	0	0	0	23	4	2	0	0	27	9	16	10	3	15	3	90	3	0	29	8	9	104	179	184	0	0	2	1	5	21	26	0	1	1	14	11	4	0	9	7	1	2	0	0	0	0	4	8	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	2	11
OTU_49	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister	1	4	0	2	4	4	0	1	2	0	11	1	9	4	1	3	1	0	3	3	1	11	1	12	1	0	6	1	3	0	1	4	0	4	0	0	1	1	2	1	3	0	0	1	0	6	37	1	2	1	18	0	0	4	0	1	1	0	4	2	0	0	11	9	0	0	0	2	16	1	3	0	0	1	0	1	1	1	0	0	0	0	3	1	0	1	0	1	0	0	3	1	0	0	0	2	1	0	0	0	0	1	0	0	0	4	0	0	1	3	2	2	1	0	0	2	4	0	0	0	31	4	5	1	17	13	27	10	20	15	3	61	38	1	1	0	0	5	26	13	3	23	3	20	8	5	0	14	19	0	3	12	2	1	7	14	25	8	38	2	0	35	18	22	18	10	13	5	25	16	10	10	24	19	36	21	42	9	29	10	34	6	0	1	2	0	42	0
OTU_50	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	22	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__uncultured_bacterium	1	2	0	1	3	2	14	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	2	0	0	7	0	3	4	9	0	0	0	7	0	2	0	6	2	1	1	0	0	0	5	0	0	0	0	0	0	0
OTU_52	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__uncultured_bacterium	6	1	29	3	3	4	4	12	12	18	11	1248	10	9	417	128	450	605	172	11	12	15	6	19	363	165	973	579	302	1	2	5	2	79	550	1052	1074	3934	9	315	14	136	0	722	201	420	29	80	12	34	28	16	149	3	14	936	25	2	2	306	86	51	16	4	731	285	263	226	25	297	75	2201	31	3	848	234	109	2571	4294	4575	0	0	17	10	129	443	523	11	7	42	161	274	69	13	129	215	59	83	5	7	23	14	59	149	1	1	0	3	6	4	10	0	1	24	0	5	49	1	6	0	5	2	3	3	2	1	1	2	6	1	1	3	3	1	1	1	5	3	2	8	4	7	1	3	2	0	4	3	3	0	3	9	3	4	3	5	3	4	1	1	9	6	4	6	2	7	3	3	4	4	1	2	3	2	2	6	0	2	1	3	2	1	0	0	1	157	37	199
OTU_53	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	0	0	5	0	0	1	0	0	0	1	0	4	9	0	6	3	4	2	2	6	6	0	1	0	7	0	6	6	3	0	1	0	0	2	0	3	2	4	0	4	2	0	1	0	0	1	2	0	1	0	0	0	2	0	0	1	1	4	0	3	0	0	1	2	0	1	0	2	1	2	4	1	0	2	0	0	0	2	5	4	0	0	0	2	1	2	0	0	0	1	1	2	0	0	1	0	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	3	0	2	0	9	7	2	4	0	1	0	0	0	2	0	0	3	0	3	5	0	5	2	4	3	0	4	3	0	0	2	5	0	0	1	0	4	2	0	0	0	0	2	8	1	0	0	2	1	0	0	0	0	1	0	0	0	0	3	3	1	0	2	2	7	5	0	2	4	2	0	1	1	0	0	0	1
OTU_54	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured;s__uncultured_bacterium	3	0	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_55	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Lactobacillus_salivarius	0	0	1	0	0	0	0	0	0	0	0	76	1	0	88	1	1	4	2	0	0	0	0	0	2	0	0	0	13	0	0	0	2	0	1	1	0	23	0	16	0	7	0	35	82	6	0	14	0	12	0	0	3	0	1	84	0	1	0	63	63	14	0	0	4	5	56	0	1	56	12	93	9	0	0	51	0	0	5	14	0	1	4	0	0	8	59	0	0	0	32	17	10	0	11	2	6	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	21
OTU_56	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	1	12	0	0	0	15	7	0	0	0	0	0	1	0	0	0	1	0	0	17	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	3	0	1	0	2	0	0	0	0	1	0	11	1	5	0	1	0	1	3	6	9	5	7	4	1	1	0	0	9	12	3	1	2	5	0	3	5	3	1	1	0	2	0	0	1	0	0	13	6	7	1	0	9	0	4	1	6	0	0	2	8	1	1	0	4	0	0	11	0	0	0	6	0	0	0	0	0	0	0
OTU_57	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__uncultured_organism	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	0	0	0	3	4	16	4	1	6	0	13	7	0	0	0	0	0	8	1	0	2	1	4	4	1	0	8	1	0	0	0	0	0	0	5	0	0	0	0	0	1	7	14	3	2	0	1	15	1	2	5	0	0	4	2	3	0	0	0	2	0	0	0	0	0	0	0
OTU_58	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__uncultured_bacterium	0	109	0	0	39	34	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	82	0	0	1	0	44	4	0	1	0	37	0	1	1	1	0	51	0	1	0	0	0	1	0	98	309	0	0	0	2	2	0	0	36	48	2	0	0	7	19	25	1	0	0	0	0	0	1	0	0	176	1	201	1	124	0	0	4	3	0	5	118	0	0	0	26	0	92	1	7	0	0	6	0	0	0	18	0	0	0	0	0	0	1
